Date (YYYYMMDD);Hour;Inflow (m^3/s)
20090528;5;13.69489956
20090528;6;13.04215431
20090528;7;15.18016815
20090528;8;12.48664284
20090528;9;11.4900465
20090528;10;11.3518734
20090528;11;11.27431774
20090528;12;8.33174324
20090528;13;8.618549347
20090528;14;8.117418289
20090528;15;6.70197773
20090528;16;6.182531357
20090528;17;5.797737122
20090528;18;5.005652428
20090528;19;4.829596519
20090528;20;4.80632782
20090528;21;4.114155293
20090528;22;3.97318387
20090528;23;3.894441843
20090528;24;3.661080599
20090529;1;3.538799524
20090529;2;3.456017733
20090529;3;3.387020826
20090529;4;3.329220533
20090529;5;3.280542374
20090529;6;3.239320993
20090529;7;3.204226494
20090529;8;3.174203157
20090529;9;3.148387432
20090529;10;3.126064062
20090529;11;3.106665611
20090529;12;3.08971405
20090529;13;3.0747962
20090529;14;3.06157279
20090529;15;3.04977417
20090529;16;3.039155245
20090529;17;3.029475927
20090529;18;3.02052021
20090529;19;3.012101889
20090529;20;3.004074812
20090529;21;2.996312857
20090529;22;2.988672256
20090529;23;2.98116231
20090529;24;2.973627329
20090530;1;2.966138363
20090530;2;2.958672523
20090530;3;2.951169491
20090530;4;2.943704367
20090530;5;2.93636179
20090530;6;2.928790569
20090530;7;2.921572924
20090530;8;2.914575815
20090530;9;2.907437325
20090530;10;2.900717735
20090530;11;2.894214153
20090530;12;2.887949705
20090530;13;2.88194108
20090530;14;2.876157999
20090530;15;2.870566368
20090530;16;2.86515069
20090530;17;2.859859228
20090530;18;2.854636669
20090530;19;2.849445105
20090530;20;2.844262362
20090530;21;2.839055538
20090530;22;2.833785295
20090530;23;2.828422785
20090530;24;2.822949409
20090531;1;2.817359209
20090531;2;2.811656237
20090531;3;2.805853367
20090531;4;2.799966335
20090531;5;2.794025898
20090531;6;2.788070917
20090531;7;2.782137394
20090531;8;2.776268244
20090531;9;2.770493269
20090531;10;2.76482439
20090531;11;2.759284496
20090531;12;2.753886461
20090531;13;2.748649597
20090531;14;2.745339155
20090531;15;2.746090889
20090531;16;2.743387461
20090531;17;2.801600456
20090531;18;3.06005168
20090531;19;3.198786497
20090531;20;3.051865816
20090531;21;3.713004827
20090531;22;4.196389198
20090531;23;3.973942995
20090531;24;5.434606552
20090601;1;6.718472958
20090601;2;5.878603458
20090601;3;8.66977787
20090601;4;11.35746765
20090601;5;9.006507874
20090601;6;11.6890173
20090601;7;15.65723515
20090601;8;13.04393387
20090601;9;14.29699707
20090601;10;18.66728401
20090601;11;16.18812561
20090601;12;18.66020775
20090601;13;24.04754448
20090601;14;17.75358772
20090601;15;18.36885834
20090601;16;23.36462402
20090601;17;21.11654282
20090601;18;20.61329842
20090601;19;24.8404808
20090601;20;19.66598511
20090601;21;16.505867
20090601;22;17.74164581
20090601;23;16.09353065
20090601;24;13.58101654
20090602;1;14.98638535
20090602;2;12.10925961
20090602;3;11.96417713
20090602;4;11.03335285
20090602;5;10.2915163
20090602;6;8.752169609
20090602;7;8.435347557
20090602;8;7.759634972
20090602;9;5.859204292
20090602;10;5.326822758
20090602;11;4.986123562
20090602;12;4.181777
20090602;13;3.934519053
20090602;14;3.694769144
20090602;15;3.402307272
20090602;16;3.23478961
20090602;17;3.124216795
20090602;18;2.966610909
20090602;19;2.888863802
20090602;20;2.826538086
20090602;21;2.749260187
20090602;22;2.695570946
20090602;23;2.653403997
20090602;24;2.617865086
20090603;1;2.5877285
20090603;2;2.561991692
20090603;3;2.539853096
20090603;4;2.520686388
20090603;5;2.503990412
20090603;6;2.489343405
20090603;7;2.476399183
20090603;8;2.464890718
20090603;9;2.454608202
20090603;10;2.445381403
20090603;11;2.43716979
20090603;12;2.430077076
20090603;13;2.423475027
20090603;14;2.416651964
20090603;15;2.411052227
20090603;16;2.405960321
20090603;17;2.4010818
20090603;18;2.396274805
20090603;19;2.391983032
20090603;20;2.386916399
20090603;21;2.382380962
20090603;22;2.377988577
20090603;23;2.373603582
20090603;24;2.369328976
20090604;1;2.365154028
20090604;2;2.360451698
20090604;3;2.356266499
20090604;4;2.351739407
20090604;5;2.347382545
20090604;6;2.342989445
20090604;7;2.338900328
20090604;8;2.334427834
20090604;9;2.330120087
20090604;10;2.326066256
20090604;11;2.322170496
20090604;12;2.318411112
20090604;13;2.314801931
20090604;14;2.312276363
20090604;15;2.312933683
20090604;16;2.314002037
20090604;17;2.313133001
20090604;18;2.310583591
20090604;19;2.301549196
20090604;20;2.29988575
20090604;21;2.296316147
20090604;22;2.296087503
20090604;23;2.288455009
20090604;24;2.282035828
20090605;1;2.278468609
20090605;2;2.275212765
20090605;3;2.270734072
20090605;4;2.268622637
20090605;5;2.262049198
20090605;6;2.259987354
20090605;7;2.255072355
20090605;8;2.251349211
20090605;9;2.245388746
20090605;10;2.242105246
20090605;11;2.239075899
20090605;12;2.234546661
20090605;13;2.230746269
20090605;14;2.227247715
20090605;15;2.223845482
20090605;16;2.220528126
20090605;17;2.217263699
20090605;18;2.214015007
20090605;19;2.21074748
20090605;20;2.20743084
20090605;21;2.204038382
20090605;22;2.200550795
20090605;23;2.196952105
20090605;24;2.193233728
20090606;1;2.189399719
20090606;2;2.185457706
20090606;3;2.181420326
20090606;4;2.177745819
20090606;5;2.192678452
20090606;6;2.266444206
20090606;7;2.306349754
20090606;8;2.225023746
20090606;9;2.279047728
20090606;10;2.340809822
20090606;11;2.351525307
20090606;12;2.43845892
20090606;13;2.562804699
20090606;14;2.394069195
20090606;15;2.372797966
20090606;16;2.444622517
20090606;17;2.452641964
20090606;18;2.399295568
20090606;19;2.493456364
20090606;20;2.345625162
20090606;21;2.321083546
20090606;22;2.308153391
20090606;23;2.286267519
20090606;24;2.251576424
20090607;1;2.282500267
20090607;2;2.231621265
20090607;3;2.228406906
20090607;4;2.198036671
20090607;5;2.197114229
20090607;6;2.138789654
20090607;7;2.139527321
20090607;8;2.140996695
20090607;9;2.113022089
20090607;10;2.10375905
20090607;11;2.22561121
20090607;12;2.749688387
20090607;13;3.038102388
20090607;14;2.443583727
20090607;15;2.614131212
20090607;16;2.930437565
20090607;17;3.139039755
20090607;18;3.102998734
20090607;19;3.493457794
20090607;20;2.931616068
20090607;21;2.58402276
20090607;22;2.603708744
20090607;23;2.688400269
20090607;24;2.540370226
20090608;1;2.755931377
20090608;2;2.4047122
20090608;3;2.626851559
20090608;4;2.476231098
20090608;5;2.486672163
20090608;6;2.215225935
20090608;7;2.261600256
20090608;8;2.304951906
20090608;9;2.152240992
20090608;10;2.096783876
20090608;11;2.073732138
20090608;12;2.053866625
20090608;13;2.037449598
20090608;14;2.023547888
20090608;15;2.011655331
20090608;16;2.001401424
20090608;17;1.9924649
20090608;18;1.984574676
20090608;19;1.977507234
20090608;20;1.971078157
20090608;21;1.965141535
20090608;22;1.959585428
20090608;23;1.954322577
20090608;24;1.949284554
20090609;1;1.944412708
20090609;2;1.939669847
20090609;3;1.935046792
20090609;4;1.930512667
20090609;5;1.92605257
20090609;6;1.921682239
20090609;7;1.917435169
20090609;8;1.913330197
20090609;9;1.909365296
20090609;10;1.905534148
20090609;11;1.901838779
20090609;12;1.89827764
20090609;13;1.894839406
20090609;14;1.891514421
20090609;15;1.888298035
20090609;16;1.885176659
20090609;17;1.882120013
20090609;18;1.87909472
20090609;19;1.876071215
20090609;20;1.873024106
20090609;21;1.869930625
20090609;22;1.86676991
20090609;23;1.863524079
20090609;24;1.860185504
20090610;1;1.856754899
20090610;2;1.853232861
20090610;3;1.84962666
20090610;4;1.845955729
20090610;5;1.842244506
20090610;6;1.838515878
20090610;7;1.834793091
20090610;8;1.831109047
20090610;9;1.827488065
20090610;10;1.823941588
20090610;11;1.820486903
20090610;12;1.817134976
20090610;13;1.813883901
20090610;14;1.810730696
20090610;15;1.807676077
20090610;16;1.804714203
20090610;17;1.801825643
20090610;18;1.79899025
20090610;19;1.796191216
20090610;20;1.793405533
20090610;21;1.790614605
20090610;22;1.787808418
20090610;23;1.7849648
20090610;24;1.782070041
20090611;1;1.77911067
20090611;2;1.77609086
20090611;3;1.773028016
20090611;4;1.769924521
20090611;5;1.766785383
20090611;6;1.763626337
20090611;7;1.760473728
20090611;8;1.757349014
20090611;9;1.754264355
20090611;10;1.751232624
20090611;11;1.748275399
20090611;12;1.745406389
20090611;13;1.742626548
20090611;14;1.739932418
20090611;15;1.737323046
20090611;16;1.734786987
20090611;17;1.732296348
20090611;18;1.729818106
20090611;19;1.727321267
20090611;20;1.724778891
20090611;21;1.722168922
20090611;22;1.719473004
20090611;23;1.716675997
20090611;24;1.713770151
20090612;1;1.710757494
20090612;2;1.707643747
20090612;3;1.704437852
20090612;4;1.701155066
20090612;5;1.697821259
20090612;6;1.694468379
20090612;7;1.691127419
20090612;8;1.687831998
20090612;9;1.684605598
20090612;10;1.681460142
20090612;11;1.678412676
20090612;12;1.67547214
20090612;13;1.672635555
20090612;14;1.669897795
20090612;15;1.667256474
20090612;16;1.664699078
20090612;17;1.662194371
20090612;18;1.659705758
20090612;19;1.657198906
20090612;20;1.654644489
20090612;21;1.652020693
20090612;22;1.649308801
20090612;23;1.646495819
20090612;24;1.643583536
20090613;1;1.640586376
20090613;2;1.637520313
20090613;3;1.634390473
20090613;4;1.631204963
20090613;5;1.62800467
20090613;6;1.624814391
20090613;7;1.621651173
20090613;8;1.618544698
20090613;9;1.615534306
20090613;10;1.612638474
20090613;11;1.609859824
20090613;12;1.607192993
20090613;13;1.604627013
20090613;14;1.602154493
20090613;15;1.599771976
20090613;16;1.597466469
20090613;17;1.595210195
20090613;18;1.592971683
20090613;19;1.590720892
20090613;20;1.588432193
20090613;21;1.586086392
20090613;22;1.58366704
20090613;23;1.581159949
20090613;24;1.578559637
20090614;1;1.575871587
20090614;2;1.573102593
20090614;3;1.570259809
20090614;4;1.567354202
20090614;5;1.56441021
20090614;6;1.561456919
20090614;7;1.558521152
20090614;8;1.555631995
20090614;9;1.552811623
20090614;10;1.550072432
20090614;11;1.547427177
20090614;12;1.544880867
20090614;13;1.542428851
20090614;14;1.540065765
20090614;15;1.537789941
20090614;16;1.535589576
20090614;17;1.533437133
20090614;18;1.53129971
20090614;19;1.529146433
20090614;20;1.526949883
20090614;21;1.524690866
20090614;22;1.522354245
20090614;23;1.519922972
20090614;24;1.517391562
20090615;1;1.514766455
20090615;2;1.512055159
20090615;3;1.509263515
20090615;4;1.506404161
20090615;5;1.503503442
20090615;6;1.500591397
20090615;7;1.4976964
20090615;8;1.494849324
20090615;9;1.492071509
20090615;10;1.489374042
20090615;11;1.486770511
20090615;12;1.484267354
20090615;13;1.481861353
20090615;14;1.479546666
20090615;15;1.477319837
20090615;16;1.475167274
20090615;17;1.473059893
20090615;18;1.470965147
20090615;19;1.468852401
20090615;20;1.466695428
20090615;21;1.464473844
20090615;22;1.462171197
20090615;23;1.459773898
20090615;24;1.457275867
20090616;1;1.454681754
20090616;2;1.451998353
20090616;3;1.449233651
20090616;4;1.446401119
20090616;5;1.44352591
20090616;6;1.440637827
20090616;7;1.437765956
20090616;8;1.434942245
20090616;9;1.43218863
20090616;10;1.4295156
20090616;11;1.426937342
20090616;12;1.424460649
20090616;13;1.42208159
20090616;14;1.419793844
20090616;15;1.417594075
20090616;16;1.415469885
20090616;17;1.413393736
20090616;18;1.411333799
20090616;19;1.409261107
20090616;20;1.407152891
20090616;21;1.404993773
20090616;22;1.402775526
20090616;23;1.400493979
20090616;24;1.398147345
20090617;1;1.395733953
20090617;2;1.393262863
20090617;3;1.390748382
20090617;4;1.388193011
20090617;5;1.385611296
20090617;6;1.383033514
20090617;7;1.380492568
20090617;8;1.37801075
20090617;9;1.375597358
20090617;10;1.373256087
20090617;11;1.370994687
20090617;12;1.368817687
20090617;13;1.366721392
20090617;14;1.364700198
20090617;15;1.362751722
20090617;16;1.360867023
20090617;17;1.359025478
20090617;18;1.357203007
20090617;19;1.355378985
20090617;20;1.353537679
20090617;21;1.351667285
20090617;22;1.349756956
20090617;23;1.347799301
20090617;24;1.345794916
20090618;1;1.343746781
20090618;2;1.341657519
20090618;3;1.339530706
20090618;4;1.337369084
20090618;5;1.33518517
20090618;6;1.333000064
20090618;7;1.330824137
20090618;8;1.328669429
20090618;9;1.326551676
20090618;10;1.324485302
20090618;11;1.322474957
20090618;12;1.32051456
20090618;13;1.318598628
20090618;14;1.316726089
20090618;15;1.314898729
20090618;16;1.313111305
20090618;17;1.311346769
20090618;18;1.309583545
20090618;19;1.307801008
20090618;20;1.305981398
20090618;21;1.304109812
20090618;22;1.302173734
20090618;23;1.300163865
20090618;24;1.298076391
20090619;1;1.295913815
20090619;2;1.293680191
20090619;3;1.291382432
20090619;4;1.28903234
20090619;5;1.286650777
20090619;6;1.284261227
20090619;7;1.281885624
20090619;8;1.279547811
20090619;9;1.277263522
20090619;10;1.275041342
20090619;11;1.272892833
20090619;12;1.270822048
20090619;13;1.268825889
20090619;14;1.266901016
20090619;15;1.265046477
20090619;16;1.263251901
20090619;17;1.261492848
20090619;18;1.259742618
20090619;19;1.257976174
20090619;20;1.256172419
20090619;21;1.254315376
20090619;22;1.252391577
20090619;23;1.250389576
20090619;24;1.248305917
20090620;1;1.246145844
20090620;2;1.2439152
20090620;3;1.241619825
20090620;4;1.239639759
20090620;5;1.252344966
20090620;6;1.313451767
20090620;7;1.372087955
20090620;8;1.614369988
20090620;9;2.71962285
20090620;10;3.363435984
20090620;11;2.435162306
20090620;12;3.315140724
20090620;13;4.147616386
20090620;14;4.02085638
20090620;15;4.083099842
20090620;16;5.121199131
20090620;17;4.135755062
20090620;18;3.506007195
20090620;19;3.908607483
20090620;20;3.450136662
20090620;21;3.034650087
20090620;22;3.468699694
20090620;23;2.88346386
20090620;24;3.172351837
20090621;1;3.037648201
20090621;2;2.76376915
20090621;3;2.426371336
20090621;4;2.255885601
20090621;5;2.351525068
20090621;6;1.770463824
20090621;7;1.670844913
20090621;8;1.681198001
20090621;9;1.506151795
20090621;10;1.423592687
20090621;11;1.378928185
20090621;12;1.342092037
20090621;13;1.312118888
20090621;14;1.287557483
20090621;15;1.267321348
20090621;16;1.250588298
20090621;17;1.236693144
20090621;18;1.225096583
20090621;19;1.215361953
20090621;20;1.207135558
20090621;21;1.200128436
20090621;22;1.194105506
20090621;23;1.188875914
20090621;24;1.184285641
20090622;1;1.180211663
20090622;2;1.176553726
20090622;3;1.17323339
20090622;4;1.17019093
20090622;5;1.167382836
20090622;6;1.164776802
20090622;7;1.162347913
20090622;8;1.160079718
20090622;9;1.157957077
20090622;10;1.155964971
20090622;11;1.154094577
20090622;12;1.152337193
20090622;13;1.151257992
20090622;14;1.172915936
20090622;15;1.270012736
20090622;16;1.328704715
20090622;17;1.211961627
20090622;18;1.256456137
20090622;19;1.307332397
20090622;20;1.342506289
20090622;21;1.340469003
20090622;22;1.409219742
20090622;23;1.281800151
20090622;24;1.248020172
20090623;1;1.237342834
20090623;2;1.229204535
20090623;3;1.245028734
20090623;4;1.282923341
20090623;5;1.216696978
20090623;6;1.261925817
20090623;7;1.227115154
20090623;8;1.23057127
20090623;9;1.188819647
20090623;10;1.189255714
20090623;11;1.186544895
20090623;12;1.154877901
20090623;13;1.141298652
20090623;14;1.135688543
20090623;15;1.131043077
20090623;16;1.127124429
20090623;17;1.12376225
20090623;18;1.12082994
20090623;19;1.118230343
20090623;20;1.115887046
20090623;21;1.113738418
20090623;22;1.111735106
20090623;23;1.109837294
20090623;24;1.108015776
20090624;1;1.106251359
20090624;2;1.104528189
20090624;3;1.102836132
20090624;4;1.101171494
20090624;5;1.099536657
20090624;6;1.097932339
20090624;7;1.096357703
20090624;8;1.094820142
20090624;9;1.093327284
20090624;10;1.091880441
20090624;11;1.090481281
20090624;12;1.089131713
20090624;13;1.087830663
20090624;14;1.086572647
20090624;15;1.085352182
20090624;16;1.084162116
20090624;17;1.082990885
20090624;18;1.081825018
20090624;19;1.080650687
20090624;20;1.079455733
20090624;21;1.078231573
20090624;22;1.076971769
20090624;23;1.075669885
20090624;24;1.074324131
20090625;1;1.072936893
20090625;2;1.071512938
20090625;3;1.070055842
20090625;4;1.068567872
